,Trip ID,time,summary,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed,icon
1599,c07930921793f4d37081cb5dfcc69e250d373251,2016-12-28T02:15:00,Clear,0.0,0.0,21.64,21.64,0.22,clear-night
1600,c1c3a4ec55029ac518ebf7f093694accc37514a0,2015-06-06T05:15:00,Overcast,0.0,0.0,52.42,52.42,1.74,cloudy
1601,b87ec946aa63d6c7545799251495b0505ab8479e,2016-10-13T09:30:00,Clear,0.0,0.0,47.0,47.0,2.53,clear-day
1602,ba8b40755ca043534a5400c8d7adad0826e0aeb4,2016-08-19T06:00:00,Partly Cloudy,0.0,0.0,68.99,69.69,1.0,partly-cloudy-night
1603,b17429de33ae84c25d52afd83e6abd13f73c0262,2014-05-28T01:45:00,Light Rain,0.0244,0.43,60.38,60.66,0.86,rain
1604,c2f20023ac2fe61450f6150765f1a08bd1035bc4,2015-08-23T10:15:00,Overcast,0.007,0.21,70.87,71.82,3.64,cloudy
1605,bf6f7727c938416b890340f4681a3ee03311595c,2016-03-11T01:30:00,Partly Cloudy,0.0,0.0,37.66,37.66,0.47,partly-cloudy-night
1606,bdc3b7a7f3b4073d686b5064173d724b08a146de,2014-07-23T12:45:00,Clear,0.0,0.0,70.22,70.22,8.21,clear-day
1607,b0ceab2e22560d86a9efce362da4f4adad47c906,2016-07-05T07:00:00,Mostly Cloudy,0.0,0.0,70.4,71.23,0.74,partly-cloudy-day
1608,b02275e1bed1c902588601468d893f398edfc52d,2014-12-30T02:00:00,Clear,0.0,0.0,19.13,14.36,3.23,clear-night
1609,b96eb1f6b6a1f03d1992463f00f140dbe4b7ba6d,2014-01-30T07:45:00,Mostly Cloudy,0.0,0.0,22.8,12.37,9.93,partly-cloudy-day
1610,b180c22737b07b5779f3e5b1f7c9b6f2a87b9479,2016-03-29T07:15:00,Clear,0.0,0.0,35.03,35.03,0.3,clear-day
1611,b5786fe97c87f6e91de76974f2f60fb84a5c6b1a,2013-07-13T01:45:00,Clear,0.0,0.0,66.72,66.78,0.29,clear-night
1612,bd569d8c293531f616772e739bc84b1ebdee5fc5,2014-03-12T10:00:00,Overcast,0.0,0.0,27.17,22.18,4.27,cloudy
1613,b18c7d73364d70feab683953f4d730990a26a9ad,2014-07-25T03:45:00,Clear,0.0,0.0,57.88,57.88,0.65,clear-night
1614,b3bfca67bb85b96002ed33f803330318f2585341,2015-08-18T06:45:00,Light Rain,0.0151,0.74,68.34,69.29,0.98,rain
1615,bdd34cf637271756aec6f6ff35404050285822a9,2014-08-24T05:00:00,Overcast,0.0,0.0,71.54,72.72,1.88,cloudy
1616,b16aac451e4a3ea63406ec232d778f6599a8e4f6,2015-09-26T11:30:00,Partly Cloudy,0.0,0.0,72.5,72.5,3.25,partly-cloudy-day
1617,b89cc10ab3c33c68c574fe6ca2cc87262b36896f,2013-12-13T10:30:00,Partly Cloudy,0.0,0.0,25.56,25.56,1.28,partly-cloudy-day
1618,c45a997a9dc47795c1d57d3d587c15eeccafd413,2013-06-29T11:45:00,Overcast,0.0007,0.05,65.74,66.18,3.95,cloudy
1619,b354553fec7e1a773fb5f2f759191c06f9505421,2014-02-19T04:15:00,Mostly Cloudy,0.0,0.0,33.38,33.38,2.32,partly-cloudy-night
1620,ba69520cdde01a87f19cf25290f4b82a0efd563a,2016-10-05T06:30:00,Mostly Cloudy,0.0,0.0,66.0,66.07,5.1,partly-cloudy-night
1621,c45cc17f67c1f128f5f4cf8bb600968df71f5b57,2016-07-31T04:00:00,Partly Cloudy,0.0,0.0,67.13,67.71,0.72,partly-cloudy-night
1622,b9de1648daf977d1a6de9c893897f1d964c3dd05,2013-02-02T07:45:00,Overcast,0.0,0.0,22.29,22.29,2.07,cloudy
1623,ba47968fee33cd87b5a548781aa79d5b80ef6d5b,2015-04-15T06:45:00,Partly Cloudy,0.0,0.0,45.5,43.86,3.78,partly-cloudy-day
1624,b2c4a6b94b360aace1d8deb2ab52da2da5e15dfc,2013-12-03T03:45:00,Overcast,0.0,0.0,37.47,33.92,4.51,cloudy
1625,b40474d993d72ba116513dca155d8fdfb2f29b99,2016-08-18T06:30:00,Light Rain,0.0495,0.45,72.15,73.4,0.66,rain
1626,b7411dc09880ea46302162905aac03d504793fd7,2013-10-01T08:00:00,Overcast,0.0,0.0,64.13,64.54,4.59,cloudy
1627,b2f99d4c16731c4a2a8a453978ba28d999c17b07,2015-12-17T07:15:00,Overcast,0.0,0.0,31.09,24.76,6.49,cloudy
1628,b392b54f97e3a4070db9a831df6e09b833275eae,2013-06-12T05:30:00,Partly Cloudy,0.0,0.0,67.55,68.08,0.12,partly-cloudy-day
1629,b99ac959514abebef1dbf534be61b466c3fa2d37,2014-03-01T02:00:00,Overcast,0.0,0.0,29.85,29.85,0.14,cloudy
1630,c17956f4b66f605674f36f39174bb898ee97cb07,2013-05-12T12:15:00,Partly Cloudy,0.0,0.0,50.02,50.02,4.77,partly-cloudy-day
1631,bd3bdc65676c227db6ed2c11776aa62dd833bc11,2014-05-30T12:00:00,Clear,0.0,0.0,77.14,77.14,1.88,clear-day
1632,c49beba84109b173057d5d44cec4b8d910829db7,2014-08-22T06:45:00,Drizzle,0.0061,0.35,72.81,74.25,0.53,rain
1633,c0f27bee6fb51ee1b2c8f0083be672edc4fbc517,2014-09-28T09:45:00,Clear,0.0,0.0,67.68,67.85,0.18,clear-day
1634,b6e3297fe294940ad9d04f76e63d91a412f39a4e,2013-02-13T11:15:00,Clear,0.0,0.0,39.02,35.95,4.26,clear-day
1635,b647f939762e12cd86ce7c90ca4b53ac108d931a,2014-09-13T04:00:00,Partly Cloudy,0.0,0.0,42.2,39.71,4.17,partly-cloudy-night
1636,b201b66fd5cff809bdb7e042beb1f1957533ee56,2013-11-20T10:45:00,Partly Cloudy,0.0,0.0,40.82,36.23,6.82,partly-cloudy-day
1637,b4ddba92a704e737ee176d5c2ee4724b04ed51e9,2013-04-27T06:00:00,Clear,0.0,0.0,45.6,45.6,0.41,clear-day
1638,bd75a79c0ccdb0489eef146a4dbac40ce620462b,2015-06-18T10:15:00,Drizzle,0.0111,0.42,75.27,76.62,4.24,rain
1639,c29a7130f9d6f070c92132e28e4e4c0f98fea2b2,2013-08-29T07:15:00,Mostly Cloudy,0.0,0.0,68.69,69.62,0.26,partly-cloudy-day
1640,b82c741b3573d12b1c3ceb206c1011efb09a8e98,2015-08-24T10:30:00,Clear,0.0,0.0,67.9,67.9,5.21,clear-day
1641,b5aabb24268396e1a8915e72f920588ee4b56bab,2014-01-23T11:45:00,Partly Cloudy,0.0,0.0,7.15,-3.79,6.38,partly-cloudy-day
1642,b16e961adc3d0b39522e9dd6eda3bf67045e9f7b,2014-08-09T04:15:00,Clear,0.0,0.0,67.78,67.78,1.9,clear-night
1643,ba6c6fe204042efdfc1bd1d85ca1c69ce27eb1a7,2014-10-02T10:15:00,Overcast,0.0,0.0,69.42,69.86,2.8,cloudy
1644,b17293d154a77cd8031e74fb321352ae4cafdb4d,2015-09-05T08:30:00,Mostly Cloudy,0.0,0.0,72.47,73.37,2.21,partly-cloudy-day
1645,b877749ba5ad7f9e90dba8f61eefc58ed078d89c,2014-01-26T12:00:00,Overcast,0.0,0.0,26.12,17.26,8.64,cloudy
1646,bd8de3d95d8bf697adc241bdde31a5f80c6989a7,2013-08-28T11:15:00,Overcast,0.0,0.0,77.21,78.41,2.59,cloudy
1647,b6882836564c14313be18aa50c9449acb623eaea,2014-06-29T02:00:00,Partly Cloudy,0.0,0.0,75.44,76.71,5.55,partly-cloudy-night
1648,bd01d3c9177bb4eead2c6913792723232f50b848,2014-06-24T03:45:00,Overcast,0.0006,0.2,70.57,71.63,0.07,cloudy
1649,be4b0c79bd51155c1e35d1ac749affef9d9d98a6,2017-02-08T03:15:00,Overcast,0.0,0.0,30.5,26.07,4.25,cloudy
1650,b465fb217dcca30c27b4bdb1c6a9e5711eb1fa23,2015-02-28T03:00:00,Clear,0.0,0.0,1.07,1.07,0.07,clear-night
1651,bb20b92b344c6bde7a5759133ff63dc79fd35372,2014-02-01T02:15:00,Overcast,0.0,0.0,23.97,23.97,1.24,cloudy
1652,c493471ef4ed01a5d48893519c86e33532e58434,2014-09-29T08:45:00,Clear,0.0,0.0,63.43,63.43,0.58,clear-day
1653,bb0cf802f36dc40be932f39a8ebdede81dccd781,2015-03-17T06:15:00,Overcast,0.0,0.0,36.61,29.63,9.61,cloudy
1654,c211dd3ffe2a034c51df5590d09c52f640a5ab07,2013-03-16T12:45:00,Overcast,0.0,0.0,31.78,25.16,7.11,cloudy
1655,b24d08685243806101312224e1af64f138f135d7,2015-06-10T11:45:00,Partly Cloudy,0.0,0.0,86.8,90.2,5.12,partly-cloudy-day
1656,b933488df19f1ad500885a9baac515085ada3c67,2017-04-05T11:30:00,Light Rain,0.0492,0.99,41.57,37.1,6.88,rain
1657,b02590706a993b8f4c4ed0d476a368eaba18f040,2013-10-23T09:30:00,Clear,0.0,0.0,36.04,36.04,2.58,clear-day
1658,b2e1535d2fcf697304e82840a0105190c508fca9,2017-05-23T05:45:00,Mostly Cloudy,0.0,0.0,59.08,59.08,3.38,partly-cloudy-day
1659,c0db32cfe86f2fe5c5b9d621d5a54222ee24d897,2013-09-04T07:30:00,Clear,0.0,0.0,60.39,60.39,0.69,clear-day
1660,b0a9175008359d6a04b4bf1abd1cfc2a7b998243,2015-06-03T10:00:00,Clear,0.0,0.0,68.21,68.21,2.03,clear-day
1661,b89644ca3e75f05599259092499cdde6a21bd9a1,2016-02-03T01:45:00,Foggy,0.0002,0.06,37.36,37.36,1.64,fog
1662,bcb33b8f0d2c06fe87534ce9df221cb70a9af016,2013-04-20T09:30:00,Clear,0.0,0.0,36.25,31.74,5.41,clear-day
1663,b114190e260a256efa85125d80f75d4d8114a10d,2013-10-18T12:45:00,Overcast,0.0,0.0,47.79,43.07,10.65,cloudy
1664,c17daa3ed4bac24ea731b5f59a60c99fe7e41f0a,2015-02-20T04:45:00,Clear,0.0,0.0,-1.16,-1.16,1.14,clear-night
1665,ba88909a533b88c94667c3bf1da642d7163c7953,2015-05-30T03:15:00,Mostly Cloudy,0.0,0.0,69.64,70.33,1.87,partly-cloudy-night
1666,b9839f59f12d40d0a21f8173406443a97993acc7,2015-02-28T09:45:00,Partly Cloudy,0.0,0.0,13.97,13.97,2.31,partly-cloudy-day
1667,b1e65a768d5facc4baba054a3936c86614017289,2017-02-19T11:45:00,Clear,0.0,0.0,62.0,62.0,0.79,clear-day
1668,c13004d205cd2a7daedc55e79c2e1dee84b16295,2015-12-02T03:15:00,Overcast,0.0007,0.14,36.47,33.0,4.25,cloudy
1669,b0a97fb656e0ebaf1b4d886a0d3f9a76eb9cfa07,2016-01-13T04:15:00,Clear,0.0,0.0,1.74,1.74,2.77,clear-night
1670,b5b539a03ea1a31b9ed2031275186c9543b0ee20,2015-11-10T08:15:00,Clear,0.0,0.0,43.22,43.22,1.2,clear-day
1671,b6724819ce313704d99411e1011fc94e0bbada4c,2015-11-12T09:30:00,Overcast,0.0,0.0,45.53,39.67,12.41,cloudy
1672,bdcf3636548e3a8ca487d7c861722cdc5077de85,2016-04-14T01:45:00,Clear,0.0,0.0,43.9,41.16,4.85,clear-night
1673,b49caad0be3d5900eaa52dbb1f185965b6de94f7,2013-08-05T12:30:00,Mostly Cloudy,0.0012,0.16,71.0,71.19,4.19,partly-cloudy-day
1674,b214a14319f0ebad13b83b24415de2909f5d0ae4,2016-06-14T05:45:00,Mostly Cloudy,0.0,0.0,65.55,65.55,0.62,partly-cloudy-day
1675,c0acca0932c65c9fa185d914956efab54b84996b,2014-09-26T04:30:00,Clear,0.0,0.0,56.46,56.46,0.09,clear-night
1676,b914e8550a08d9ad0876f4caad65467dfde4ec5c,2015-02-19T08:45:00,Clear,0.0,0.0,-3.63,-16.33,6.09,clear-day
1677,bd291a2add0d91c992e93704f3150d9251b5e4c3,2015-12-29T06:30:00,Light Snow,0.0118,0.76,34.39,28.81,6.37,snow
1678,ba43009bc3ec2bf56206c605214c6c15df513a46,2013-12-31T01:30:00,Mostly Cloudy,0.0,0.0,8.97,2.64,3.32,partly-cloudy-night
1679,c4716c2a902efcacc082c8d974f74581c6fc8f95,2015-09-13T03:15:00,Clear,0.0,0.0,50.1,50.1,0.8,clear-night
1680,bdbd1bffc9f2961447395e50a0b6764e8381cef0,2015-03-22T06:45:00,Partly Cloudy,0.0,0.0,31.75,27.2,4.56,partly-cloudy-night
1681,bfa5584c4e2d1eefad01205852ff6b7c057c7f82,2016-03-14T08:15:00,Overcast,0.003,0.38,45.36,45.36,0.47,cloudy
1682,b77708c95a3dc7755ded324879679b88cf80fc46,2014-07-26T12:00:00,Overcast,0.0,0.0,77.59,78.39,1.41,cloudy
1683,be50ea36b9b735a6e32f3e4f7f0be4d127b4bdbd,2014-08-23T05:15:00,Mostly Cloudy,0.0,0.0,72.6,73.98,0.25,partly-cloudy-night
1684,bb012acfdfd6416cd65852dd5d2ea6e31acfe692,2016-01-04T09:30:00,Mostly Cloudy,0.0,0.0,28.86,22.22,6.33,partly-cloudy-day
1685,c0e324b9d399757a3ccc08f2283439172c7162cc,2014-08-20T06:15:00,Clear,0.0,0.0,66.84,67.27,0.58,clear-day
1686,b907f8c4b7d00c13573d4e9819feaaf64a616e72,2014-01-21T08:30:00,Clear,0.0,0.0,3.96,-7.45,6.24,clear-day
1687,bb1c6150f66542eac743e462ea568ceffc14570f,2014-05-12T02:00:00,Partly Cloudy,0.0,0.0,64.18,64.47,3.84,partly-cloudy-night
1688,b7dddfd52e50db855a8976520d5ac9df0ef745f5,2013-04-16T07:00:00,Mostly Cloudy,0.0,0.0,41.62,41.62,1.68,partly-cloudy-day
1689,b5fa9b37bbe5fbc3a8bfd8290233127437417508,2013-01-25T05:30:00,Overcast,0.0,0.0,19.06,13.43,3.79,cloudy
1690,b5516b18ebd50a2b9cc198c4bbb92220ba44f454,2014-04-08T10:15:00,Overcast,0.0,0.0,48.71,47.32,4.09,cloudy
1691,b951294795b68f7222622314257727c3cdafaff8,2016-11-02T11:00:00,Overcast,0.0048,0.35,63.17,63.17,1.26,cloudy
1692,b9a14037123b1b1537dd38c1422e38cfc7427eb3,2014-06-13T01:00:00,Clear,0.0,0.0,62.77,62.77,3.27,clear-night
1693,b835452da2de3b3993d3ddf3fcbca83bf39b8293,2014-12-31T04:00:00,Clear,0.0,0.0,7.58,-1.66,5.04,clear-night
1694,bdc3f7b0fcda2acc8e7dbbc3941dcefeab88580c,2014-11-19T05:30:00,Overcast,0.0,0.0,21.35,14.35,5.21,cloudy
1695,b2cde771a0594db313a730390f6b7c0e312e110e,2014-11-16T01:30:00,Overcast,0.0,0.0,26.76,26.76,0.79,cloudy
1696,bdd7766ed4a1bcf7f72adcbb9d4268f45efd110d,2014-10-09T10:00:00,Partly Cloudy,0.0,0.0,53.78,53.78,2.24,partly-cloudy-day
1697,b2ed36eecab8e612bdd8c8d1e7266b26a77dda95,2015-04-08T01:30:00,Overcast,0.0006,0.08,45.71,44.1,3.78,cloudy
1698,b104795310c9d7fd7acc6ceedcf42c45ed607fbb,2013-03-25T10:00:00,Overcast,0.0,0.0,34.05,26.96,8.66,cloudy
1699,b1912ea84688ced6015b212636b41c038e50778c,2016-09-21T08:15:00,Light Rain,0.046,0.62,67.91,68.46,2.79,rain
1700,bcde35ae4728e46c09be8f1579a7d962e3f2acd4,2016-06-11T05:45:00,Partly Cloudy,0.0,0.0,73.62,74.01,1.97,partly-cloudy-day
1701,c37e86e0cdc76e468f186568846a9f61c114b4bb,2014-06-03T05:45:00,Clear,0.0,0.0,69.06,69.08,3.51,clear-day
1702,b67a2500d4d00cd9a396d253a13dabf414fbfbc7,2013-10-15T09:00:00,Overcast,0.0,0.0,56.17,56.17,3.73,cloudy
1703,b7ad075751a2b7100b65b54a588a29eb1cf2530b,2017-01-27T05:45:00,Overcast,0.0,0.0,28.45,22.67,5.25,cloudy
1704,b245414195f4af23921241a6fda52f4ce020658f,2016-09-29T02:00:00,Overcast,0.0003,0.08,59.7,59.7,5.3,cloudy
1705,c3d3a78d81f1241aff2cee5aafb178d52e90ba97,2013-08-30T06:15:00,Clear,0.0,0.0,70.66,71.41,1.05,clear-night
1706,b15d0d6a980bc61236155bbe68a5e399e4bb6e74,2015-09-22T12:00:00,Clear,0.0,0.0,75.44,75.44,1.66,clear-day
1707,ba756b882f32178c20efc931ea2f4520daf4ab71,2013-09-07T11:15:00,Partly Cloudy,0.0,0.0,81.57,83.2,4.6,partly-cloudy-day
1708,c2e5233b25bd949fe865c0948c714d244074ed5c,2013-07-17T04:45:00,Clear,0.0,0.0,77.31,78.5,0.66,clear-night
1709,c4812b28b588ae0c0d658055655a68fb642a6397,2014-06-07T06:45:00,Clear,0.0,0.0,63.17,63.17,0.19,clear-day
1710,b0956e756f0e3dcd452395ee5b864a423c435be1,2013-02-24T02:30:00,Clear,0.0,0.0,20.93,20.93,2.5,clear-night
1711,b225916016b237a201a82eda9b57fc05dd50935b,2015-03-27T07:45:00,Overcast,0.0,0.0,24.23,16.28,6.82,cloudy
1712,bdda980c3e153d601dd4378d105a4e64c23f39b4,2014-02-20T05:15:00,Rain,0.0587,0.93,35.21,35.21,2.58,rain
1713,bd53224a0411a7d40314d7a6eb24c923081e4722,2014-07-05T10:45:00,Mostly Cloudy,0.0,0.0,75.47,75.47,5.23,partly-cloudy-day
1714,c17bb3cfb4a61e77ad7f2cf13473d1c9e34ba4d9,2015-04-03T10:00:00,Mostly Cloudy,0.0,0.0,52.11,52.11,6.65,partly-cloudy-day
1715,b2579a7ed5fb28f099aacc00105ee7f32ef9368b,2015-10-25T05:00:00,Clear,0.0,0.0,43.57,43.57,1.15,clear-night
1716,c0031d116077949cfce29136380a26015b1c8c5a,2016-05-27T11:15:00,Mostly Cloudy,0.0002,0.06,76.46,77.17,4.04,partly-cloudy-day
1717,aff323e83046a9a762a97cf7c24e0298d75b7aee,2016-10-21T02:15:00,Partly Cloudy,0.0,0.0,44.9,42.97,4.01,partly-cloudy-night
1718,b5149b9c72f81102a7400d80e11eaa70126dad41,2017-01-28T08:30:00,Overcast,0.0,0.0,27.83,20.99,6.33,cloudy
1719,bfda2cd5dbd951ef133f0f2d876892a02c309242,2017-02-16T08:30:00,Overcast,0.0,0.0,31.44,31.44,2.23,cloudy
1720,b4f63cd9a7a97eed5ae0e25a00e5ec7392ec1896,2014-02-04T10:00:00,Overcast,0.0,0.0,20.01,20.01,1.07,cloudy
1721,b8ec3ecf3a9ae27008bfba469a7173fb4293ef89,2013-02-24T11:00:00,Clear,0.0004,0.18,33.26,30.23,3.39,clear-day
1722,c0b52d8c57840e3efe22836fd49fc46a2ad4fc4e,2016-05-14T02:00:00,Drizzle,0.0057,0.65,44.25,41.28,5.27,rain
1723,b13358b358898f61beb8a43440a62bb645096cca,2016-06-21T02:15:00,Clear,0.0,0.0,68.88,68.88,0.78,clear-night
1724,b0a39c169beaedacabb6eb09a6638aed582ac06e,2014-05-10T10:45:00,Partly Cloudy,0.0,0.0,66.63,66.63,2.92,partly-cloudy-day
1725,c0d9479b82eb9f7238db77d560414989a8434944,2015-04-27T07:00:00,Clear,0.0,0.0,42.22,39.65,4.27,clear-day
1726,bc3d3af706b6f7a61524c9d644f672600099b360,2013-05-01T01:00:00,Clear,0.0,0.0,71.42,71.42,5.16,clear-night
1727,c37e010ff8dbe79c716be284b751ffc16f1be11f,2015-04-26T02:45:00,Clear,0.0,0.0,39.74,37.87,3.18,clear-night
1728,b991bdc4b34e29dfa8d1d5ffe6016c1bdef1d179,2013-05-19T03:45:00,Clear,0.0,0.0,60.1,60.1,0.05,clear-night
1729,b06a815cbda532ff14dbb1c09dee65c08479c703,2013-04-18T11:00:00,Rain,0.0727,0.98,56.57,56.57,3.67,rain
1730,b6432fbed069ef35b707d97bf123e9bc8956f3e2,2014-12-20T07:15:00,Overcast,0.0,0.0,30.26,30.26,0.39,cloudy
1731,b9c555ed0580b144ad7e2c5fcda7dcdb1016bedb,2014-07-24T02:00:00,Clear,0.0,0.0,60.15,60.15,1.55,clear-night
1732,b6c282dc647865419dffeebcd459b89720956abf,2014-12-19T12:15:00,Overcast,0.0,0.0,31.73,31.73,0.69,cloudy
1733,c0c94ca3525383445cfd32c8d429e44cd3d8af86,2014-02-14T03:00:00,Partly Cloudy,0.0,0.0,17.98,9.76,5.77,partly-cloudy-night
1734,bc6214cbdaeceed325d007e738659c2064d1a0e0,2013-09-14T09:45:00,Clear,0.0,0.0,59.95,59.95,2.7,clear-day
1735,bd690e169a5749d1e63020b9a16e4a3e79947397,2016-07-01T10:30:00,Mostly Cloudy,0.0,0.0,68.27,68.27,4.37,partly-cloudy-day
1736,bb3ce9af8a3cadd95ff9d20949e6a61d124bd87f,2014-08-03T02:15:00,Clear,0.0,0.0,66.02,66.02,0.09,clear-night
1737,bc840a493ff8f8a9d5120b51db420e719ed77826,2014-07-10T09:30:00,Partly Cloudy,0.0,0.0,70.94,70.94,0.82,partly-cloudy-day
1738,bb370f77097ceef372f0f31c2b9a78c38d749f95,2013-01-22T08:15:00,Clear,0.0,0.0,0.75,-8.41,4.23,clear-day
1739,b8924213d85cc6a8a95b4b89b7f1b9c8b2dd29c8,2014-12-13T04:30:00,Overcast,0.0,0.0,37.37,37.37,1.33,cloudy
1740,c407ddbbdd2de4d727ca01284baaf8bf1551b502,2014-01-13T01:30:00,Partly Cloudy,0.0,0.0,43.11,38.71,7.33,partly-cloudy-night
1741,bac6d367fbff0ffbc7925f2b3b632e66015ecd05,2015-10-19T12:45:00,Clear,0.0,0.0,67.08,67.08,8.75,clear-day
1742,aff66ae1251d3fb4353b3b9370a5dfa20f28a909,2015-01-14T08:15:00,Mostly Cloudy,0.0,0.0,8.22,8.22,1.36,partly-cloudy-day
1743,b1093238e16d3d8dd63158b48a7d158a77594d92,2016-11-03T02:15:00,Overcast,0.0006,0.08,54.96,54.96,2.16,cloudy
1744,b5f63dbc828ee6a4719dc54296fa7cb170a22d6a,2014-06-05T11:00:00,Clear,0.0,0.0,68.98,68.98,2.81,clear-day
1745,b49490671f45ca721dff9958765d66eb6bfda971,2014-09-18T09:15:00,Partly Cloudy,0.0,0.0,60.29,60.29,1.64,partly-cloudy-day
1746,b6f8c7db6ac406ac3e2100086cf05d2377383789,2015-12-21T12:00:00,Drizzle,0.0089,0.71,49.98,47.52,6.23,rain
1747,c270abefd1b4f78f001549db51004f10d7b7af5e,2016-02-29T02:00:00,Mostly Cloudy,0.0,0.0,36.21,31.73,5.35,partly-cloudy-night
1748,b15f793f232a1ceee101b3b4b41e8f466c43494f,2013-06-30T09:45:00,Mostly Cloudy,0.0,0.0,68.12,68.12,5.9,partly-cloudy-day
1749,b127e8a6215140d18003f449c21b9bfa220a0615,2014-05-10T07:00:00,Partly Cloudy,0.0,0.0,53.41,53.41,0.85,partly-cloudy-day
1750,baa8133d8638e43a3f1edc2215cc33179be389a0,2015-01-31T04:45:00,Mostly Cloudy,0.0,0.0,26.53,22.92,3.13,partly-cloudy-night
1751,b20b5b81552b9fedaaa3c5ce4391750e534778e1,2013-07-06T02:45:00,Partly Cloudy,0.0,0.0,71.01,71.55,0.68,partly-cloudy-night
1752,b93dc318c380328e1bccbafba352e502b6f17cb8,2017-01-18T11:30:00,Overcast,0.0,0.0,34.46,29.56,5.48,cloudy
1753,c027e22343dfc6b4729c71c61ee0c86da0c2f92f,2016-07-19T02:30:00,Clear,0.0,0.0,69.7,70.31,0.3,clear-night
1754,c4367a447ff753238fc019b00b9612240890eb53,2013-08-21T02:30:00,Clear,0.0,0.0,71.84,72.34,1.27,clear-night
1755,b47bc90c9441508ec890dede5b1fc9e23b77fb58,2015-03-29T02:15:00,Clear,0.0,0.0,27.26,23.3,3.45,clear-night
1756,b09407ed0711a8586bc862dbf6a95fb6db22904f,2014-02-21T03:00:00,Overcast,0.0,0.0,35.14,26.32,13.04,cloudy
1757,bcccbfc97c9f2a0db94b6c21f6559cf1f6996a40,2016-06-29T09:15:00,Clear,0.0,0.0,68.94,68.94,2.68,clear-day
1758,be421016585a23d6b18db52ba90d0928ed9fcbe2,2016-02-20T05:45:00,Clear,0.0,0.0,46.87,44.1,5.72,clear-night
1759,bc2733acf17bf4e2a781613ad0f1868a233bd762,2014-08-31T04:15:00,Mostly Cloudy,0.0,0.0,69.97,70.87,0.85,partly-cloudy-night
1760,b97b725fc52ea86047919cb2c8dee610332c4459,2015-05-03T01:00:00,Partly Cloudy,0.0,0.0,61.46,61.46,1.21,partly-cloudy-night
1761,b1d3a7e278743a89e5ea01998040335ff376e54f,2015-10-09T10:30:00,Mostly Cloudy,0.0,0.0,56.82,56.82,5.64,partly-cloudy-day
1762,bcbb48b94df5eff52fc5012e5df69cf43e11408f,2016-10-13T06:00:00,Partly Cloudy,0.0,0.0,42.08,42.08,1.54,partly-cloudy-night
1763,b228e12e6a2ec17c22fd6af3f357bc95e6b275e9,2017-04-09T04:00:00,Partly Cloudy,0.0,0.0,57.16,57.16,5.52,partly-cloudy-night
1764,c40495230a46532cecadf5c11ddd2792435de259,2015-03-18T09:45:00,Partly Cloudy,0.0,0.0,40.99,40.99,1.53,partly-cloudy-day
1765,ba6b3e7d0829dcc54b6045d30a1526c375bcb39f,2014-02-11T06:45:00,Clear,0.0,0.0,-1.16,-1.16,0.57,clear-night
1766,b9711959d9c38df30541bb463d2bd9300b02ac93,2016-02-23T02:00:00,Clear,0.0,0.0,31.18,31.18,0.19,clear-night
1767,b9f5a8ebf4a042a44122d20868cecd41c48ef558,2014-05-24T10:45:00,Clear,0.0,0.0,65.08,65.08,1.42,clear-day
1768,b5e0aef4d95968a639955ae178e90d9d6bcfb6bc,2014-07-30T08:15:00,Partly Cloudy,0.0,0.0,65.49,65.49,1.88,partly-cloudy-day
1769,b4fa3ac97ac54c3feaaba29889ffdc0514935f11,2015-06-26T02:15:00,Mostly Cloudy,0.0,0.0,60.93,60.93,1.84,partly-cloudy-night
1770,bdbec9331983a492022c557d5486465b3911112b,2013-07-01T02:45:00,Clear,0.0,0.0,62.74,62.74,2.03,clear-night
1771,b26615d472ad36a402e84ed1dbf37762d87a044d,2014-04-25T01:45:00,Light Rain,0.0198,0.79,50.37,50.37,0.63,rain
1772,c48f0dd47daad226059c43c23041449f3d0246cb,2016-08-12T11:00:00,Light Rain,0.0225,0.67,78.51,81.65,1.41,rain
1773,b40893f485959fd311b0f4743419b7c2d0051f2a,2016-06-13T04:00:00,Clear,0.0,0.0,57.15,57.15,0.65,clear-night
1774,bb72b535767f932f5526c0aefeed93cfed8375b7,2013-08-01T12:30:00,Partly Cloudy,0.0,0.0,78.1,78.1,4.52,partly-cloudy-day
1775,b03fbf08104fd2089b7a655de849ae73820f04cd,2015-01-17T06:30:00,Partly Cloudy,0.0,0.0,36.59,31.35,6.5,partly-cloudy-night
1776,c47893535bccc898e279ac342e7bcdab6a6ef0bb,2013-11-22T08:30:00,Overcast,0.0011,0.3,36.87,31.31,7.1,cloudy
1777,bc42feaeb0da33fe736b0ef6f56ee9a84258bd01,2013-08-18T01:00:00,Clear,0.0,0.0,66.18,66.26,0.6,clear-night
1778,b78ba138688c2c6802529b114b1daf2436b853c3,2013-11-28T10:00:00,Mostly Cloudy,0.0,0.0,28.49,21.25,7.02,partly-cloudy-day
1779,c2d57b48c5facfb1e6202455111b33dc5ed40994,2015-03-14T04:15:00,Mostly Cloudy,0.0,0.0,46.74,46.74,2.42,partly-cloudy-night
1780,bf1a061994e68337a218ccfa4e63de3b2f1325ac,2014-05-13T11:45:00,Overcast,0.0004,0.05,59.62,59.62,4.96,cloudy
1781,b7309e8c4218d97497c13abad80c856ec91b39eb,2016-04-04T07:15:00,Overcast,0.0,0.0,34.98,28.78,7.49,cloudy
